product,product_id,status,tier,cat,variant,sku,price,price_10,price_15,n_variants,n_prices,price_min,price_max,ckb_cost_variant,ckb_cost_product_record,ship_domestic_cn,agent_qc,intl_ship,duty_tax,landed_variant,ship_bucket,ship_est,landed_product_est,mult_ref,cost_basis_usable
プラッシュ クッション,10218006544624,DRAFT,tier-aov,cushion,両面-A字型フラワーグレー / 45* 45センチメートル（コアなし）,a99d9ae1654d2d71d6cddb4e2cff040d,3480,3132,2958,8,1,3480,3480,未確認,248,未確認,未確認,未確認,未確認,未確認,小物,800,1048,3.32,参考可(単一価格)
プラッシュ クッション,10218006544624,DRAFT,tier-aov,cushion,両面-A字型フラワーライトブラウン / 45* 45センチメートル（コアなし）,17086de7d4f1140ae2512316522deb20,3480,3132,2958,8,1,3480,3480,未確認,248,未確認,未確認,未確認,未確認,未確認,小物,800,1048,3.32,参考可(単一価格)
ベルベット クッション,10218009133296,ACTIVE,tier-aov,cushion,ブラウン ブリック×スワロー / 45×45cm（中材付き）,6fd500457bd1f317ddc02d7b923b42b3,5980,5382,5083,8,4,5480,7980,未確認,570,未確認,未確認,未確認,未確認,未確認,小物,800,1370,4.36,参考不可(Variant価格が複数)
ベルベット クッション,10218009133296,ACTIVE,tier-aov,cushion,ブラウン ペンシルライン / 45×45cm（中材付き）,6aa6f7ab0481865d7d6e0bf7fc187b01,7980,7182,6783,8,4,5480,7980,未確認,570,未確認,未確認,未確認,未確認,未確認,小物,800,1370,5.82,参考不可(Variant価格が複数)
ベルベット クッション,10218009133296,ACTIVE,tier-aov,cushion,ブラウン フォレストカット / 45×45cm（中材付き）,7056521c8f86ed6957cd85a002691079,5980,5382,5083,8,4,5480,7980,未確認,570,未確認,未確認,未確認,未確認,未確認,小物,800,1370,4.36,参考不可(Variant価格が複数)
ベルベット クッション,10218009133296,ACTIVE,tier-aov,cushion,カーキ ブラッシュ / 45×45cm（中材付き）,bf72544adaf473a942916db1d2141e13,5980,5382,5083,8,4,5480,7980,未確認,570,未確認,未確認,未確認,未確認,未確認,小物,800,1370,4.36,参考不可(Variant価格が複数)
ベルベット クッション,10218009133296,ACTIVE,tier-aov,cushion,ブラウン コーデュロイチェック / 45×45cm（中材付き）,fc5e2d506080f3c64a6f81271d29d5f4,7980,7182,6783,8,4,5480,7980,未確認,570,未確認,未確認,未確認,未確認,未確認,小物,800,1370,5.82,参考不可(Variant価格が複数)
ベルベット クッション,10218009133296,ACTIVE,tier-aov,cushion,カーキ ベルベット / 45×45cm（中材付き）,87d03e70e06ae732ef0f1abd8affa152,5480,4932,4658,8,4,5480,7980,未確認,570,未確認,未確認,未確認,未確認,未確認,小物,800,1370,4.0,参考不可(Variant価格が複数)
ベルベット クッション,10218009133296,ACTIVE,tier-aov,cushion,ブラウン レースジオメトリック / 45×45cm（中材付き）,554cce8f88b4583bc3c5e7feeb2dbbca,6980,6282,5933,8,4,5480,7980,未確認,570,未確認,未確認,未確認,未確認,未確認,小物,800,1370,5.09,参考不可(Variant価格が複数)
ベルベット クッション,10218009133296,ACTIVE,tier-aov,cushion,カーキ バーチカルプリーツ / 45×45cm（中材付き）,41edc84f3cc23581fdfc96c5811b355f,5980,5382,5083,8,4,5480,7980,未確認,570,未確認,未確認,未確認,未確認,未確認,小物,800,1370,4.36,参考不可(Variant価格が複数)
ボア ラウンジチェア,10218058350832,ACTIVE,tier-core,chair,ベージュ,0a0fc2d46443c2e16a54e3ff49f0d2bd,16480,14832,14008,10,1,16480,16480,未確認,1870,未確認,未確認,未確認,未確認,未確認,中型,1750,3620,4.55,参考可(単一価格)
ボア ラウンジチェア,10218058350832,ACTIVE,tier-core,chair,グレー,56d9696e4dc74f4a7062e0af60f5b710,16480,14832,14008,10,1,16480,16480,未確認,1870,未確認,未確認,未確認,未確認,未確認,中型,1750,3620,4.55,参考可(単一価格)
ボア ラウンジチェア,10218058350832,ACTIVE,tier-core,chair,フルーツグリーン,aa2ddd95d709c8ccb1d4c4cb849f4002,16480,14832,14008,10,1,16480,16480,未確認,1870,未確認,未確認,未確認,未確認,未確認,中型,1750,3620,4.55,参考可(単一価格)
ボア ラウンジチェア,10218058350832,ACTIVE,tier-core,chair,イエロー,a6355ed0ed32e0a1c93d4c19610b9831,16480,14832,14008,10,1,16480,16480,未確認,1870,未確認,未確認,未確認,未確認,未確認,中型,1750,3620,4.55,参考可(単一価格)
ボア ラウンジチェア,10218058350832,ACTIVE,tier-core,chair,カーキ,f2bc85459e87fd2567f20b614e5fd142,16480,14832,14008,10,1,16480,16480,未確認,1870,未確認,未確認,未確認,未確認,未確認,中型,1750,3620,4.55,参考可(単一価格)
ボア ラウンジチェア,10218058350832,ACTIVE,tier-core,chair,グリーン,3ba42d820cbf5cc93a739139e10d7705,16480,14832,14008,10,1,16480,16480,未確認,1870,未確認,未確認,未確認,未確認,未確認,中型,1750,3620,4.55,参考可(単一価格)
ボア ラウンジチェア,10218058350832,ACTIVE,tier-core,chair,ピンク,6cfc096b7b342f9737a86e61d5cddf2e,16480,14832,14008,10,1,16480,16480,未確認,1870,未確認,未確認,未確認,未確認,未確認,中型,1750,3620,4.55,参考可(単一価格)
ボア ラウンジチェア,10218058350832,ACTIVE,tier-core,chair,パープル,379608d81e12eadc08063b43e5cc07cf,16480,14832,14008,10,1,16480,16480,未確認,1870,未確認,未確認,未確認,未確認,未確認,中型,1750,3620,4.55,参考可(単一価格)
ボア ラウンジチェア,10218058350832,ACTIVE,tier-core,chair,ライトブルー,03b4705ba099fa466c30e537123d903f,16480,14832,14008,10,1,16480,16480,未確認,1870,未確認,未確認,未確認,未確認,未確認,中型,1750,3620,4.55,参考可(単一価格)
ボア ラウンジチェア,10218058350832,ACTIVE,tier-core,chair,ブラウン,9b04a9e2ea4eaf2cb15ed2528450e69d,16480,14832,14008,10,1,16480,16480,未確認,1870,未確認,未確認,未確認,未確認,未確認,中型,1750,3620,4.55,参考可(単一価格)
マッシュルーム コードレステーブルランプ,10218008248560,ACTIVE,tier-brand-builder,lighting,タッチ式・3色調光 / ゴールド,50ff41261ae8e82cd2d346387eb4b6d6,10480,9432,8908,7,1,10480,10480,未確認,1623,未確認,未確認,未確認,未確認,未確認,中型,1750,3373,3.11,参考可(単一価格)
マッシュルーム コードレステーブルランプ,10218008248560,ACTIVE,tier-brand-builder,lighting,タッチ式・3色調光 / シルバー,4da199691f98857117fa7b188dcd9858,10480,9432,8908,7,1,10480,10480,未確認,1623,未確認,未確認,未確認,未確認,未確認,中型,1750,3373,3.11,参考可(単一価格)
マッシュルーム コードレステーブルランプ,10218008248560,ACTIVE,tier-brand-builder,lighting,タッチ式・3色調光 / ローズゴールド,74f1a59143a7e816aeb9990c394019a2,10480,9432,8908,7,1,10480,10480,未確認,1623,未確認,未確認,未確認,未確認,未確認,中型,1750,3373,3.11,参考可(単一価格)
マッシュルーム コードレステーブルランプ,10218008248560,ACTIVE,tier-brand-builder,lighting,タッチ式・3色調光 / バーガンディ,2634ae17339667740d151c3ecb342a11,10480,9432,8908,7,1,10480,10480,未確認,1623,未確認,未確認,未確認,未確認,未確認,中型,1750,3373,3.11,参考可(単一価格)
マッシュルーム コードレステーブルランプ,10218008248560,ACTIVE,tier-brand-builder,lighting,タッチ式・3色調光 / ダークグリーン,c35ba17c20ac64feee2c9561b04cbf81,10480,9432,8908,7,1,10480,10480,未確認,1623,未確認,未確認,未確認,未確認,未確認,中型,1750,3373,3.11,参考可(単一価格)
マッシュルーム コードレステーブルランプ,10218008248560,ACTIVE,tier-brand-builder,lighting,タッチ式・3色調光 / ライムブルー,0626459e8d49f0b09793d5e42184c6b6,10480,9432,8908,7,1,10480,10480,未確認,1623,未確認,未確認,未確認,未確認,未確認,中型,1750,3373,3.11,参考可(単一価格)
マッシュルーム コードレステーブルランプ,10218008248560,ACTIVE,tier-brand-builder,lighting,タッチ式・3色調光 / グレー,0321a46c69856508f6a0936ba1bc3f24,10480,9432,8908,7,1,10480,10480,未確認,1623,未確認,未確認,未確認,未確認,未確認,中型,1750,3373,3.11,参考可(単一価格)
ミニ アラームクロック,10218008346864,ACTIVE,tier-aov,object,エメラルド,96215d76d010f2bce216f9d25b42a668,4980,4482,4233,4,1,4980,4980,未確認,719,未確認,未確認,未確認,未確認,未確認,小物,800,1519,3.28,参考可(単一価格)
ミニ アラームクロック,10218008346864,ACTIVE,tier-aov,object,ライトパープル,a90106aa715a3314950bbf33f04689f8,4980,4482,4233,4,1,4980,4980,未確認,719,未確認,未確認,未確認,未確認,未確認,小物,800,1519,3.28,参考可(単一価格)
ミニ アラームクロック,10218008346864,ACTIVE,tier-aov,object,オフホワイト,8e3c7acb378cf2d2d55ae2e36d73683b,4980,4482,4233,4,1,4980,4980,未確認,719,未確認,未確認,未確認,未確認,未確認,小物,800,1519,3.28,参考可(単一価格)
ミニ アラームクロック,10218008346864,ACTIVE,tier-aov,object,ピンク,d34f601bfbf06254c15df02d7d7da5b5,4980,4482,4233,4,1,4980,4980,未確認,719,未確認,未確認,未確認,未確認,未確認,小物,800,1519,3.28,参考可(単一価格)
モコ ラウンジチェア,10218008051952,ACTIVE,tier-brand-builder,chair,コーデュロイ グリーン,63173a7685901fbd0c7cb7001128b9ee,42480,38232,36108,6,1,42480,42480,未確認,10434,未確認,未確認,未確認,未確認,未確認,中型,1750,12184,3.49,参考可(単一価格)
モコ ラウンジチェア,10218008051952,ACTIVE,tier-brand-builder,chair,コーデュロイ ブラック,5b32b11e70a805b50f796508726ebeeb,42480,38232,36108,6,1,42480,42480,未確認,10434,未確認,未確認,未確認,未確認,未確認,中型,1750,12184,3.49,参考可(単一価格)
モコ ラウンジチェア,10218008051952,ACTIVE,tier-brand-builder,chair,コーデュロイ ホワイト,e4c41b8d8d59f66b1c7917c8084f0dfe,42480,38232,36108,6,1,42480,42480,未確認,10434,未確認,未確認,未確認,未確認,未確認,中型,1750,12184,3.49,参考可(単一価格)
モコ ラウンジチェア,10218008051952,ACTIVE,tier-brand-builder,chair,コーデュロイ キャラメル,f2123ac36bda669c3fa1ba7c9a3d2d54,42480,38232,36108,6,1,42480,42480,未確認,10434,未確認,未確認,未確認,未確認,未確認,中型,1750,12184,3.49,参考可(単一価格)
モコ ラウンジチェア,10218008051952,ACTIVE,tier-brand-builder,chair,コーデュロイ ブルー,6d7c1d2d5fc36ef37c3541493f0dad97,42480,38232,36108,6,1,42480,42480,未確認,10434,未確認,未確認,未確認,未確認,未確認,中型,1750,12184,3.49,参考可(単一価格)
モコ ラウンジチェア,10218008051952,ACTIVE,tier-brand-builder,chair,コーデュロイ オレンジ,c52362be9d60328c2754c8bd5b6f7a8e,42480,38232,36108,6,1,42480,42480,未確認,10434,未確認,未確認,未確認,未確認,未確認,中型,1750,12184,3.49,参考可(単一価格)
ルナ ウォールライト,10218057957616,DRAFT,tier-core,lighting,電球色 / アンバー,a1fbf7b60e2bd020b62268f0acc8067d,9480,8532,8058,8,2,9480,9980,未確認,1323,未確認,未確認,未確認,未確認,未確認,中型,1750,3073,3.08,参考不可(Variant価格が複数)
ルナ ウォールライト,10218057957616,DRAFT,tier-core,lighting,電球色 / クリアブラック,4163a48a2e32e05c8c3cd43f5a104b31,9480,8532,8058,8,2,9480,9980,未確認,1323,未確認,未確認,未確認,未確認,未確認,中型,1750,3073,3.08,参考不可(Variant価格が複数)
ルナ ウォールライト,10218057957616,DRAFT,tier-core,lighting,電球色 / スモーキーグレー,92dcd1320191757f01b9d074e1781929,9480,8532,8058,8,2,9480,9980,未確認,1323,未確認,未確認,未確認,未確認,未確認,中型,1750,3073,3.08,参考不可(Variant価格が複数)
ルナ ウォールライト,10218057957616,DRAFT,tier-core,lighting,電球色 / クリアホワイト,1f6927e71cd84c1de52982a4e1ef3ef1,9480,8532,8058,8,2,9480,9980,未確認,1323,未確認,未確認,未確認,未確認,未確認,中型,1750,3073,3.08,参考不可(Variant価格が複数)
ルナ ウォールライト,10218057957616,DRAFT,tier-core,lighting,3色切替 / アンバー,8d8d2c7182276a6df84fbf6bed183fc5,9980,8982,8483,8,2,9480,9980,未確認,1323,未確認,未確認,未確認,未確認,未確認,中型,1750,3073,3.25,参考不可(Variant価格が複数)
ルナ ウォールライト,10218057957616,DRAFT,tier-core,lighting,3色切替 / クリアブラック,7ccd3a27929a58fb8829af6bb33831a4,9980,8982,8483,8,2,9480,9980,未確認,1323,未確認,未確認,未確認,未確認,未確認,中型,1750,3073,3.25,参考不可(Variant価格が複数)
ルナ ウォールライト,10218057957616,DRAFT,tier-core,lighting,3色切替 / スモーキーグレー,a0ecebc1599e7cb2d56e4ee18157ba93,9980,8982,8483,8,2,9480,9980,未確認,1323,未確認,未確認,未確認,未確認,未確認,中型,1750,3073,3.25,参考不可(Variant価格が複数)
ルナ ウォールライト,10218057957616,DRAFT,tier-core,lighting,3色切替 / クリアホワイト,bab0af12fef04105c5c95d00eab84dc2,9980,8982,8483,8,2,9480,9980,未確認,1323,未確認,未確認,未確認,未確認,未確認,中型,1750,3073,3.25,参考不可(Variant価格が複数)
レジン スカルプチャーオブジェ,10218009166064,ACTIVE,tier-aov,object,18CM マルセイユ,b9bd5c1034a5dcb2891e32a6a6df4368,3980,3582,3383,3,1,3980,3980,未確認,389,未確認,未確認,未確認,未確認,未確認,小物,800,1189,3.35,参考可(単一価格)
レジン スカルプチャーオブジェ,10218009166064,ACTIVE,tier-aov,object,15センチデビッド,6f718b090047f87d13987ada61115234,3980,3582,3383,3,1,3980,3980,未確認,389,未確認,未確認,未確認,未確認,未確認,小物,800,1189,3.35,参考可(単一価格)
レジン スカルプチャーオブジェ,10218009166064,ACTIVE,tier-aov,object,15センチメートルアポロ,c13c9a63c3ef9bf9efa4e8b75ab0e914,3980,3582,3383,3,1,3980,3980,未確認,389,未確認,未確認,未確認,未確認,未確認,小物,800,1189,3.35,参考可(単一価格)
ロロ サイドテーブル,10218057924848,ACTIVE,tier-brand-builder,table,イエロー,cc7f970733f1f71ee4a03c394c855fcb,20980,18882,17833,3,1,20980,20980,未確認,1908,未確認,未確認,未確認,未確認,未確認,大型,3500,5408,3.88,参考可(単一価格)
ロロ サイドテーブル,10218057924848,ACTIVE,tier-brand-builder,table,ブラック,95d874d1d07cb6db1f02970b435c6e62,20980,18882,17833,3,1,20980,20980,未確認,1908,未確認,未確認,未確認,未確認,未確認,大型,3500,5408,3.88,参考可(単一価格)
ロロ サイドテーブル,10218057924848,ACTIVE,tier-brand-builder,table,ホワイト,ef809f15a456dce687bdf9bca30f4a23,20980,18882,17833,3,1,20980,20980,未確認,1908,未確認,未確認,未確認,未確認,未確認,大型,3500,5408,3.88,参考可(単一価格)
ロンド コーヒーテーブル,10218006577392,ACTIVE,tier-core,table,ウォールナット × ブラック脚 50cm / 組み立て式,da2ba66aab28abeb0e68028421b986a5,27480,24732,23358,12,2,27480,30480,未確認,5492,未確認,未確認,未確認,未確認,未確認,大型,3500,8992,3.06,参考不可(Variant価格が複数)
ロンド コーヒーテーブル,10218006577392,ACTIVE,tier-core,table,マットブラック × ブラック脚 50cm / 組み立て式,73e99259ea217a46565ce5c25895c775,27480,24732,23358,12,2,27480,30480,未確認,5492,未確認,未確認,未確認,未確認,未確認,大型,3500,8992,3.06,参考不可(Variant価格が複数)
ロンド コーヒーテーブル,10218006577392,ACTIVE,tier-core,table,ホワイト × ブラック脚 50cm / 組み立て式,3ce337b18dce0b9cf2ac313d2f16567f,27480,24732,23358,12,2,27480,30480,未確認,5492,未確認,未確認,未確認,未確認,未確認,大型,3500,8992,3.06,参考不可(Variant価格が複数)
ロンド コーヒーテーブル,10218006577392,ACTIVE,tier-core,table,ウォールナット × ホワイト脚 50cm / 組み立て式,dd73b33abda994be14ce76419b399f6a,27480,24732,23358,12,2,27480,30480,未確認,5492,未確認,未確認,未確認,未確認,未確認,大型,3500,8992,3.06,参考不可(Variant価格が複数)
ロンド コーヒーテーブル,10218006577392,ACTIVE,tier-core,table,マットブラック × ホワイト脚 50cm / 組み立て式,a9762ad4df1c2ef94b333d036f15fb72,27480,24732,23358,12,2,27480,30480,未確認,5492,未確認,未確認,未確認,未確認,未確認,大型,3500,8992,3.06,参考不可(Variant価格が複数)
ロンド コーヒーテーブル,10218006577392,ACTIVE,tier-core,table,ホワイト × ホワイト脚 50cm / 組み立て式,a7745707d9a29d49de867ad36b9300d3,27480,24732,23358,12,2,27480,30480,未確認,5492,未確認,未確認,未確認,未確認,未確認,大型,3500,8992,3.06,参考不可(Variant価格が複数)
ロンド コーヒーテーブル,10218006577392,ACTIVE,tier-core,table,ウォールナット × ブラック脚 60cm / 組み立て式,01a6c2162acdfd3fb5bf6b9d4b7a38ec,30480,27432,25908,12,2,27480,30480,未確認,5492,未確認,未確認,未確認,未確認,未確認,大型,3500,8992,3.39,参考不可(Variant価格が複数)
ロンド コーヒーテーブル,10218006577392,ACTIVE,tier-core,table,マットブラック × ブラック脚 60cm / 組み立て式,2e891102d31893d4ace0f0b308986ca0,30480,27432,25908,12,2,27480,30480,未確認,5492,未確認,未確認,未確認,未確認,未確認,大型,3500,8992,3.39,参考不可(Variant価格が複数)
ロンド コーヒーテーブル,10218006577392,ACTIVE,tier-core,table,ウォールナット × ホワイト脚 60cm / 組み立て式,16579d5d3d8ae241b5e8f1cf0815b9b4,30480,27432,25908,12,2,27480,30480,未確認,5492,未確認,未確認,未確認,未確認,未確認,大型,3500,8992,3.39,参考不可(Variant価格が複数)
ロンド コーヒーテーブル,10218006577392,ACTIVE,tier-core,table,ホワイト × ブラック脚 60cm / 組み立て式,370cd7ae54df6b3d0627793153b57e89,30480,27432,25908,12,2,27480,30480,未確認,5492,未確認,未確認,未確認,未確認,未確認,大型,3500,8992,3.39,参考不可(Variant価格が複数)
ロンド コーヒーテーブル,10218006577392,ACTIVE,tier-core,table,マットブラック × ホワイト脚 60cm / 組み立て式,a5e3876532b73d5ccb8147858be445ce,30480,27432,25908,12,2,27480,30480,未確認,5492,未確認,未確認,未確認,未確認,未確認,大型,3500,8992,3.39,参考不可(Variant価格が複数)
ロンド コーヒーテーブル,10218006577392,ACTIVE,tier-core,table,ホワイト × ホワイト脚 60cm / 組み立て式,3e7606c8d1f6da37581ab19849a34061,30480,27432,25908,12,2,27480,30480,未確認,5492,未確認,未確認,未確認,未確認,未確認,大型,3500,8992,3.39,参考不可(Variant価格が複数)
手編みコースター,10218057990384,ACTIVE,tier-aov,object,直径12センチのマウス,e4c1bbed3ed125e09f392c2835b64634,3480,3132,2958,7,2,3480,3980,未確認,88,未確認,未確認,未確認,未確認,未確認,小物,800,888,3.92,参考不可(Variant価格が複数)
手編みコースター,10218057990384,ACTIVE,tier-aov,object,アプリコットリス直径12cm,4e26c52e09e526d4e4e7aa0a006e7b8e,3480,3132,2958,7,2,3480,3980,未確認,88,未確認,未確認,未確認,未確認,未確認,小物,800,888,3.92,参考不可(Variant価格が複数)
手編みコースター,10218057990384,ACTIVE,tier-aov,object,カエルの直径は12cmです,f66ade5d5c4d93f26d8e63fce6e03096,3480,3132,2958,7,2,3480,3980,未確認,88,未確認,未確認,未確認,未確認,未確認,小物,800,888,3.92,参考不可(Variant価格が複数)
手編みコースター,10218057990384,ACTIVE,tier-aov,object,直径12cmのピンクリス,d1950deb7ed9a7f3d33b9f283826ed36,3480,3132,2958,7,2,3480,3980,未確認,88,未確認,未確認,未確認,未確認,未確認,小物,800,888,3.92,参考不可(Variant価格が複数)
手編みコースター,10218057990384,ACTIVE,tier-aov,object,トカゲ 12 センチ,985d44c5315c47c3f94288d945554b6f,3980,3582,3383,7,2,3480,3980,未確認,88,未確認,未確認,未確認,未確認,未確認,小物,800,888,4.48,参考不可(Variant価格が複数)
手編みコースター,10218057990384,ACTIVE,tier-aov,object,12cm ダック,4df925651476dd0fc36d6f6c6ccc7afb,3480,3132,2958,7,2,3480,3980,未確認,88,未確認,未確認,未確認,未確認,未確認,小物,800,888,3.92,参考不可(Variant価格が複数)
手編みコースター,10218057990384,ACTIVE,tier-aov,object,明るい色のカメ,8357c023c320a6691fc995f931fdea8f,3980,3582,3383,7,2,3480,3980,未確認,88,未確認,未確認,未確認,未確認,未確認,小物,800,888,4.48,参考不可(Variant価格が複数)
